sample_id,track_id,segment_frame_index,raw_frame_index,official_position_index,x_actual_mm,target_width_mm,primary_label_eligible,sem_mapping_id,sem_protocol_id,sem_source_path,sem_tile_id,central_mask_native_bounds,upstream_native_bounds,downstream_native_bounds,sem_input_available,sem_exclusion_reason,border_flag,tile_boundary_flag,context_clipped_flag,upstream_available,downstream_available,valid_pixel_fraction
T10_F210,10,210,551,210,62.1,0.668976,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,683:812,523:683,812:972,True,,False,False,False,True,True,1.0
T10_F211,10,211,552,211,62.3,0.7087960000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,715:844,556:715,844:1004,True,,False,False,False,True,True,1.0
T10_F212,10,212,553,212,62.5,0.788436,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F213,10,213,554,213,62.7,0.744634,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F214,10,214,555,214,62.9,0.7087960000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F215,10,215,556,215,63.1,0.8561300000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F216,10,216,557,216,63.3,0.7326880000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F217,10,217,558,217,63.5,0.5773900000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F218,10,218,559,218,63.7,0.7486160000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F219,10,219,560,219,63.9,0.625174,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F220,10,220,561,220,64.1,0.860112,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F221,10,221,562,221,64.3,0.7924180000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F222,10,222,563,222,64.5,0.7525980000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F223,10,223,564,223,64.7,0.5296060000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F224,10,224,565,224,64.9,0.5176600000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,175:304,16:175,304:464,True,,False,False,False,True,True,1.0
T10_F225,10,225,566,225,65.1,0.8043640000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,207:337,48:207,337:496,True,,False,False,False,True,True,1.0
T10_F226,10,226,567,226,65.3,0.7764900000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,239:369,80:239,369:528,True,,False,False,False,True,True,1.0
T10_F227,10,227,568,227,65.5,0.708796,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,271:401,112:271,401:560,True,,False,False,False,True,True,1.0
T10_F228,10,228,569,228,65.7,0.812328,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,303:433,144:303,433:592,True,,False,False,False,True,True,1.0
T10_F229,10,229,570,229,65.9,0.521642,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,336:465,176:336,465:624,True,,False,False,False,True,True,1.0
T10_F230,10,230,571,230,66.1,0.7207420000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,368:497,208:368,497:656,True,,False,False,False,True,True,1.0
T10_F231,10,231,572,231,66.3,0.7884360000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,400:529,240:400,529:688,True,,False,False,False,True,True,1.0
T10_F232,10,232,573,232,66.5,0.700832,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,432:561,272:432,561:720,True,,False,False,False,True,True,1.0
T10_F233,10,233,574,233,66.7,0.6968500000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,464:593,304:464,593:753,True,,False,False,False,True,True,1.0
T10_F234,10,234,575,234,66.9,0.8919680000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,496:625,337:496,625:785,True,,False,False,False,True,True,1.0
T10_F235,10,235,576,235,67.1,0.5614620000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,528:657,369:528,657:817,True,,False,False,False,True,True,1.0
T10_F236,10,236,577,236,67.3,0.67694,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,560:689,401:560,689:849,True,,False,False,False,True,True,1.0
T10_F237,10,237,578,237,67.5,0.6928680000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,592:721,433:592,721:881,True,,False,False,False,True,True,1.0
T10_F238,10,238,579,238,67.7,0.7525980000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,624:754,465:624,754:913,True,,False,False,False,True,True,1.0
T10_F239,10,239,580,239,67.9,0.6411020000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,656:786,497:656,786:945,True,,False,False,False,True,True,1.0
T10_F240,10,240,581,240,68.1,0.8561300000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,688:818,529:688,818:977,True,,False,False,False,True,True,1.0
T10_F241,10,241,582,241,68.3,0.7366700000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,720:850,561:720,850:1009,True,,False,False,False,True,True,1.0
T10_F242,10,242,583,242,68.5,0.573408,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F243,10,243,584,243,68.7,0.7804720000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F244,10,244,585,244,68.9,0.927806,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F245,10,245,586,245,69.1,0.6490660000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F246,10,246,587,246,69.3,0.943734,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F247,10,247,588,247,69.5,0.6689760000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_06.tif,6,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F248,10,248,589,248,69.7,0.7486160000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F249,10,249,590,249,69.9,0.7844540000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F250,10,250,591,250,70.1,0.505714,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F251,10,251,592,251,70.3,0.740652,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F252,10,252,593,252,70.5,0.939752,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F253,10,253,594,253,70.7,0.8282560000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F254,10,254,595,254,70.9,0.7964,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,171:300,12:171,300:460,True,,False,False,False,True,True,1.0
T10_F255,10,255,596,255,71.1,0.8043640000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,203:332,44:203,332:492,True,,False,False,False,True,True,1.0
T10_F256,10,256,597,256,71.3,0.8402020000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,235:364,76:235,364:524,True,,False,False,False,True,True,1.0
T10_F257,10,257,598,257,71.5,0.4380200000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,267:396,108:267,396:556,True,,False,False,False,True,True,1.0
T10_F258,10,258,599,258,71.7,0.4619120000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,299:429,140:299,429:588,True,,False,False,False,True,True,1.0
T10_F259,10,259,600,259,71.9,0.7486160000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,331:461,172:331,461:620,True,,False,False,False,True,True,1.0
T10_F260,10,260,601,260,72.1,0.473858,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,363:493,204:363,493:652,True,,False,False,False,True,True,1.0
T10_F261,10,261,602,261,72.3,0.6371200000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,395:525,236:395,525:684,True,,False,False,False,True,True,1.0
T10_F262,10,262,603,262,72.5,0.5057140000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,428:557,268:428,557:716,True,,False,False,False,True,True,1.0
T10_F263,10,263,604,263,72.7,0.73667,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,460:589,300:460,589:748,True,,False,False,False,True,True,1.0
T10_F264,10,264,605,264,72.9,0.872058,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,492:621,332:492,621:780,True,,False,False,False,True,True,1.0
T10_F265,10,265,606,265,73.1,0.724724,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,524:653,364:524,653:812,True,,False,False,False,True,True,1.0
T10_F266,10,266,607,266,73.3,0.8083460000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,556:685,396:556,685:845,True,,False,False,False,True,True,1.0
T10_F267,10,267,608,267,73.5,0.812328,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,588:717,429:588,717:877,True,,False,False,False,True,True,1.0
T10_F268,10,268,609,268,73.7,0.7645440000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,620:749,461:620,749:909,True,,False,False,False,True,True,1.0
T10_F269,10,269,610,269,73.9,0.5216420000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,652:781,493:652,781:941,True,,False,False,False,True,True,1.0
T10_F270,10,270,611,270,74.1,0.7366700000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,684:813,525:684,813:973,True,,False,False,False,True,True,1.0
T10_F271,10,271,612,271,74.3,0.5534979999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,716:846,557:716,846:1005,True,,False,False,False,True,True,1.0
T10_F272,10,272,613,272,74.5,0.6450840000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F273,10,273,614,273,74.7,0.8521480000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F274,10,274,615,274,74.9,0.7326880000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F275,10,275,616,275,75.1,0.828256,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F276,10,276,617,276,75.3,0.852148,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F277,10,277,618,277,75.5,0.6490659999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_05.tif,5,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F278,10,278,619,278,75.7,0.5534979999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F279,10,279,620,279,75.9,0.8441839999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F280,10,280,621,280,76.1,0.8879860000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F281,10,281,622,281,76.3,0.8362200000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F282,10,282,623,282,76.5,0.907896,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F283,10,283,624,283,76.7,0.85613,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F284,10,284,625,284,76.9,0.7725080000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,161:290,1:161,290:449,True,,False,False,False,True,True,1.0
T10_F285,10,285,626,285,77.1,0.8521480000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,193:322,33:193,322:481,True,,False,False,False,True,True,1.0
T10_F286,10,286,627,286,77.3,0.9238240000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,225:354,65:225,354:513,True,,False,False,False,True,True,1.0
T10_F287,10,287,628,287,77.5,0.848166,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,257:386,97:257,386:545,True,,False,False,False,True,True,1.0
T10_F288,10,288,629,288,77.7,0.688886,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,289:418,129:289,418:578,True,,False,False,False,True,True,1.0
T10_F289,10,289,630,289,77.9,0.923824,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,321:450,162:321,450:610,True,,False,False,False,True,True,1.0
T10_F290,10,290,631,290,78.1,0.8481660000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,353:482,194:353,482:642,True,,False,False,False,True,True,1.0
T10_F291,10,291,632,291,78.3,0.8402020000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,385:514,226:385,514:674,True,,False,False,False,True,True,1.0
T10_F292,10,292,633,292,78.5,0.77649,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,417:546,258:417,546:706,True,,False,False,False,True,True,1.0
T10_F293,10,293,634,293,78.7,0.625174,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,449:579,290:449,579:738,True,,False,False,False,True,True,1.0
T10_F294,10,294,635,294,78.9,0.8800220000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,481:611,322:481,611:770,True,,False,False,False,True,True,1.0
T10_F295,10,295,636,295,79.1,0.83622,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,513:643,354:513,643:802,True,,False,False,False,True,True,1.0
T10_F296,10,296,637,296,79.3,0.668976,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,545:675,386:545,675:834,True,,False,False,False,True,True,1.0
T10_F297,10,297,638,297,79.5,0.645084,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,578:707,418:578,707:866,True,,False,False,False,True,True,1.0
T10_F298,10,298,639,298,79.7,0.8043640000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,610:739,450:610,739:898,True,,False,False,False,True,True,1.0
T10_F299,10,299,640,299,79.9,0.6809219999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,642:771,482:642,771:930,True,,False,False,False,True,True,1.0
T10_F300,10,300,641,300,80.1,0.7406520000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,674:803,514:674,803:962,True,,False,False,False,True,True,1.0
T10_F301,10,301,642,301,80.3,0.3862540000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,706:835,546:706,835:995,True,,False,False,False,True,True,1.0
T10_F302,10,302,643,302,80.5,0.8362200000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F303,10,303,644,303,80.7,0.8362200000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F304,10,304,645,304,80.9,0.8123280000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_04.tif,4,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
