sample_id,track_id,official_position_index,x_actual_mm,sem_source_path,sem_tile_id,sem_mosaic_coordinate_px,sem_local_coordinate_px,sem_cross_track_reference_px,along_track_axis,increasing_x_direction,sem_mapping_id,mapping_source,mapping_confidence,mapping_available,mapping_exclusion_reason,distance_to_image_border_px,distance_to_tile_boundary_px
T10_F100,10,100,40.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3223.73696872494,324.37539610384965,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,324.37539610384965,324.37539610384965
T10_F101,10,101,40.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3255.8139534883717,356.4523808672812,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,356.4523808672812,356.4523808672812
T10_F102,10,102,40.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3287.890938251804,388.5293656307139,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,388.5293656307139,388.5293656307139
T10_F103,10,103,40.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3319.967923015237,420.6063503941466,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,420.6063503941466,420.6063503941466
T10_F104,10,104,40.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3352.0449077786684,452.68333515757814,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,452.68333515757814,452.68333515757814
T10_F105,10,105,41.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3384.1218925421013,484.7603199210108,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,484.7603199210108,484.7603199210108
T10_F106,10,106,41.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3416.1988773055327,516.8373046844424,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,506.1626953155576,506.1626953155576
T10_F107,10,107,41.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3448.2758620689656,548.914289447875,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,474.08571055212497,474.08571055212497
T10_F108,10,108,41.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3480.352846832398,580.9912742113078,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,442.00872578869223,442.00872578869223
T10_F109,10,109,41.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3512.42983159583,613.0682589747394,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,409.93174102526064,409.93174102526064
T10_F110,10,110,42.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3544.5068163592623,645.145243738172,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,377.854756261828,377.854756261828
T10_F111,10,111,42.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3576.583801122694,677.2222285016036,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,345.7777714983964,345.7777714983964
T10_F112,10,112,42.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3608.6607858861266,709.2992132650363,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,313.7007867349637,313.7007867349637
T10_F113,10,113,42.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3640.7377706495595,741.3761980284689,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,281.62380197153107,281.62380197153107
T10_F114,10,114,42.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3672.814755412991,773.4531827919005,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,249.54681720809947,249.54681720809947
T10_F115,10,115,43.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3704.891740176424,805.5301675553333,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,217.46983244466674,217.46983244466674
T10_F116,10,116,43.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3736.9687249398553,837.6071523187647,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,185.39284768123525,185.39284768123525
T10_F117,10,117,43.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3769.0457097032877,869.6841370821975,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,153.31586291780252,153.31586291780252
T10_F118,10,118,43.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3801.1226944667205,901.7611218456301,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,121.2388781543699,121.2388781543699
T10_F119,10,119,43.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3833.199679230152,933.8381066090617,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,89.1618933909383,89.1618933909383
T10_F120,10,120,44.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3865.276663993585,965.9150913724944,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,57.08490862750557,57.08490862750557
T10_F121,10,121,44.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_10.tif,10,3897.3536487570163,997.9920761359259,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,25.007923864074087,25.007923864074087
T10_F122,10,122,44.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,3929.430633520449,43.54823221219349,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,43.54823221219349,43.54823221219349
T10_F123,10,123,44.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,3961.5076182838816,75.62521697562619,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,75.62521697562619,75.62521697562619
T10_F124,10,124,44.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,3993.584603047313,107.70220173905773,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,107.70220173905773,107.70220173905773
T10_F125,10,125,45.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4025.661587810746,139.77918650249043,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,139.77918650249043,139.77918650249043
T10_F126,10,126,45.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4057.7385725741774,171.85617126592197,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,171.85617126592197,171.85617126592197
T10_F127,10,127,45.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4089.8155573376102,203.93315602935468,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,203.93315602935468,203.93315602935468
T10_F128,10,128,45.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4121.892542101043,236.01014079278735,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,236.01014079278735,236.01014079278735
T10_F129,10,129,45.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4153.969526864475,268.0871255562189,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,268.0871255562189,268.0871255562189
T10_F130,10,130,46.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4186.046511627907,300.1641103196516,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,300.1641103196516,300.1641103196516
T10_F131,10,131,46.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4218.123496391338,332.24109508308317,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,332.24109508308317,332.24109508308317
T10_F132,10,132,46.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4250.200481154771,364.31807984651584,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,364.31807984651584,364.31807984651584
T10_F133,10,133,46.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4282.277465918204,396.3950646099486,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,396.3950646099486,396.3950646099486
T10_F134,10,134,46.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4314.354450681636,428.4720493733801,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,428.4720493733801,428.4720493733801
T10_F135,10,135,47.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4346.431435445068,460.5490341368128,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,460.5490341368128,460.5490341368128
T10_F136,10,136,47.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4378.5084202085,492.62601890024433,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,492.62601890024433,492.62601890024433
T10_F137,10,137,47.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4410.585404971933,524.703003663677,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,498.296996336323,498.296996336323
T10_F138,10,138,47.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4442.662389735366,556.7799884271097,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,466.22001157289026,466.22001157289026
T10_F139,10,139,47.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4474.739374498797,588.8569731905413,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,434.14302680945866,434.14302680945866
T10_F140,10,140,48.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4506.8163592622295,620.933957953974,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,402.06604204602604,402.06604204602604
T10_F141,10,141,48.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4538.8933440256615,653.0109427174056,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,369.98905728259444,369.98905728259444
T10_F142,10,142,48.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4570.970328789093,685.0879274808382,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,337.9120725191618,337.9120725191618
T10_F143,10,143,48.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4603.047313552526,717.1649122442709,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,305.8350877557291,305.8350877557291
T10_F144,10,144,48.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4635.124298315958,749.2418970077025,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,273.7581029922975,273.7581029922975
T10_F145,10,145,49.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4667.201283079391,781.3188817711351,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,241.68111822886488,241.68111822886488
T10_F146,10,146,49.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4699.278267842822,813.3958665345667,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,209.60413346543328,209.60413346543328
T10_F147,10,147,49.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4731.355252606255,845.4728512979995,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,177.52714870200055,177.52714870200055
T10_F148,10,148,49.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4763.432237369688,877.5498360614321,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,145.45016393856793,145.45016393856793
T10_F149,10,149,49.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4795.509222133119,909.6268208248637,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,113.37317917513633,113.37317917513633
T10_F150,10,150,50.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4827.586206896552,941.7038055882964,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,81.2961944117036,81.2961944117036
T10_F151,10,151,50.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_09.tif,9,4859.663191659984,973.7807903517279,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,49.21920964827211,49.21920964827211
T10_F152,10,152,50.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,4891.740176423416,40.029989653440595,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,40.029989653440595,40.029989653440595
T10_F153,10,153,50.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,4923.817161186849,72.10697441687329,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,72.10697441687329,72.10697441687329
T10_F154,10,154,50.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,4955.89414595028,104.18395918030484,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,104.18395918030484,104.18395918030484
T10_F155,10,155,51.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,4987.971130713713,136.26094394373754,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,136.26094394373754,136.26094394373754
T10_F156,10,156,51.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5020.048115477144,168.33792870716908,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,168.33792870716908,168.33792870716908
T10_F157,10,157,51.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5052.125100240577,200.4149134706018,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,200.4149134706018,200.4149134706018
T10_F158,10,158,51.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5084.20208500401,232.49189823403447,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,232.49189823403447,232.49189823403447
T10_F159,10,159,51.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5116.279069767442,264.568882997466,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,264.568882997466,264.568882997466
T10_F160,10,160,52.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5148.356054530875,296.64586776089874,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,296.64586776089874,296.64586776089874
T10_F161,10,161,52.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5180.433039294306,328.7228525243303,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,328.7228525243303,328.7228525243303
T10_F162,10,162,52.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5212.5100240577385,360.79983728776295,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,360.79983728776295,360.79983728776295
T10_F163,10,163,52.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5244.587008821171,392.87682205119563,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,392.87682205119563,392.87682205119563
T10_F164,10,164,52.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5276.663993584602,424.9538068146272,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,424.9538068146272,424.9538068146272
T10_F165,10,165,53.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5308.740978348035,457.0307915780599,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,457.0307915780599,457.0307915780599
T10_F166,10,166,53.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5340.817963111467,489.10777634149144,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,489.10777634149144,489.10777634149144
T10_F167,10,167,53.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5372.8949478749,521.1847611049242,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,501.8152388950758,501.8152388950758
T10_F168,10,168,53.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5404.971932638332,553.2617458683568,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,469.7382541316432,469.7382541316432
T10_F169,10,169,53.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5437.048917401764,585.3387306317884,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,437.6612693682116,437.6612693682116
T10_F170,10,170,54.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5469.125902165197,617.4157153952211,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,405.5842846047789,405.5842846047789
T10_F171,10,171,54.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5501.202886928628,649.4927001586526,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,373.5072998413474,373.5072998413474
T10_F172,10,172,54.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5533.279871692061,681.5696849220853,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,341.43031507791466,341.43031507791466
T10_F173,10,173,54.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5565.3568564554935,713.6466696855181,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,309.3533303144819,309.3533303144819
T10_F174,10,174,54.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5597.433841218925,745.7236544489496,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,277.27634555105044,277.27634555105044
T10_F175,10,175,55.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5629.510825982358,777.8006392123823,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,245.1993607876177,245.1993607876177
T10_F176,10,176,55.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5661.587810745789,809.8776239758138,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,213.12237602418622,213.12237602418622
T10_F177,10,177,55.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5693.664795509222,841.9546087392465,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,181.0453912607535,181.0453912607535
T10_F178,10,178,55.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5725.741780272655,874.0315935026792,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,148.96840649732076,148.96840649732076
T10_F179,10,179,55.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5757.818765036086,906.1085782661107,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,116.89142173388927,116.89142173388927
T10_F180,10,180,56.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5789.895749799519,938.1855630295435,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,84.81443697045654,84.81443697045654
T10_F181,10,181,56.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5821.972734562951,970.262547792975,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,52.737452207024944,52.737452207024944
T10_F182,10,182,56.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_08.tif,8,5854.049719326384,1002.3395325564077,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,20.660467443592324,20.660467443592324
T10_F183,10,183,56.7,,,5886.126704089816,,,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,False,official_position_outside_supported_full_sequence,,
T10_F184,10,184,56.9,,,5918.2036888532475,,,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,False,official_position_outside_supported_full_sequence,,
T10_F185,10,185,57.1,,,5950.28067361668,,,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,False,official_position_outside_supported_full_sequence,,
T10_F186,10,186,57.3,,,5982.357658380111,,,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,False,official_position_outside_supported_full_sequence,,
T10_F187,10,187,57.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6014.434643143544,9.695675292222225,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,9.695675292222225,9.695675292222225
T10_F188,10,188,57.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6046.511627906977,41.77266005565492,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,41.77266005565492,41.77266005565492
T10_F189,10,189,57.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6078.588612670409,73.84964481908646,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,73.84964481908646,73.84964481908646
T10_F190,10,190,58.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_07.tif,7,6110.665597433841,105.92662958251917,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,105.92662958251917,105.92662958251917
