sample_id,track_id,segment_frame_index,raw_frame_index,x_actual_mm,official_position_index,height_window_available,height_estimator_id,height_estimator_config_hash,leveling_method_id,boundary_method_id,aggregation_half_width_mm,target_protocol_version,target_y_left_mm,target_y_right_mm,target_width_mm,target_center_mm,finite_boundary_prediction,estimator_exclusion_reason,primary_label_policy_id,primary_label_eligible,primary_label_exclusion_reason,sensitivity_local_valid_ge_0p50,sensitivity_side_support_ge_0p50,sensitivity_local_and_side_support_ge_0p50,human_reference_available,human_reference_source,human_measurability,human_width_mm,human_center_mm,frozen_v1_width_error_vs_human_mm,frozen_v1_center_error_vs_human_mm,local_height_valid_fraction,aggregation_valid_fraction,central_region_valid_fraction,left_substrate_valid_fraction,right_substrate_valid_fraction,left_boundary_distance_to_nearest_nan_mm,right_boundary_distance_to_nearest_nan_mm,aggregation_sensitivity_width_mm,aggregation_sensitivity_center_mm,maximum_method_disagreement_width_mm,maximum_method_disagreement_center_mm,width_neighbor_difference_mm,center_neighbor_difference_mm,apparent_cap_flag,distance_to_candidate_limit_mm,aggregation_width_sensitivity_mm,aggregation_center_sensitivity_mm,maximum_method_width_disagreement_mm,maximum_method_center_disagreement_mm
T10_F307,10,307,648,81.5,307,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.521642,1.3538800000000002,0.8322380000000001,0.9377610000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.95625,0.6041666666666666,0.99581589958159,0.8910891089108911,0.9545454545454546,0.031855999999999995,0.266794,0.05574799999999991,0.06769399999999992,0.04778400000000005,0.06371199999999999,0.09357700000000008,0.06072550000000004,False,0.02164200000000005,0.05574799999999991,0.06769399999999992,0.04778400000000005,0.06371199999999999
T10_F308,10,308,649,81.7,308,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5136780000000001,1.4414840000000002,0.9278060000000001,0.9775810000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9875,0.5418333333333333,1.0,0.9603960396039604,0.9772727272727273,0.20308200000000004,0.31059599999999987,0.05176600000000009,0.023891999999999913,0.06769399999999992,0.02190099999999995,0.11746900000000005,0.036833500000000075,False,0.008515999999999746,0.05176600000000009,0.023891999999999913,0.06769399999999992,0.02190099999999995
T10_F309,10,309,650,81.9,309,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.549516,1.337952,0.788436,0.9437340000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,1.0,0.708875,1.0,1.0,1.0,inf,inf,0.3782899999999999,0.19312700000000005,0.390236,0.19312700000000005,0.08959500000000009,0.04081550000000006,False,0.049516000000000004,0.3782899999999999,0.19312700000000005,0.390236,0.19312700000000005
T10_F310,10,310,651,82.1,310,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5773900000000001,1.4056460000000002,0.8282560000000001,0.9915180000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9104166666666667,0.550125,0.9163179916317992,0.9801980198019802,0.8295454545454546,0.0,0.24290199999999995,0.28670400000000007,0.157289,0.290686,0.15927999999999987,0.025883000000000045,0.028869499999999992,False,0.04435399999999978,0.28670400000000007,0.157289,0.290686,0.15927999999999987
T10_F311,10,311,652,82.3,311,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.593318,1.409628,0.8163100000000001,1.001473,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9708333333333333,0.5152777777777777,0.9874476987447699,0.9405940594059405,0.9545454545454546,0.023892000000000024,0.2827219999999999,0.2667940000000001,0.133397,0.015928000000000053,0.023892000000000024,0.08760400000000007,0.05972999999999995,False,0.04037199999999985,0.2667940000000001,0.133397,0.015928000000000053,0.023892000000000024
T10_F312,10,312,653,82.5,312,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.7844540000000001,1.437502,0.653048,1.110978,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.8625,0.41329166666666667,0.9163179916317992,0.7722772277227723,0.7386363636363636,0.17520800000000003,0.24290200000000017,0.13140600000000002,0.06570299999999984,0.1274240000000001,0.06769399999999992,0.12543300000000013,0.08660849999999998,False,0.012497999999999898,0.13140600000000002,0.06570299999999984,0.1274240000000001,0.06769399999999992
T10_F313,10,313,654,82.7,313,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6769400000000001,1.4175920000000002,0.7406520000000001,1.047266,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9645833333333333,0.474125,1.0,0.8613861386138614,0.9659090909090909,0.31856000000000007,0.30661399999999994,0.019910000000000094,0.001990999999999854,0.05176600000000009,0.017919000000000018,0.07764900000000008,0.04280649999999997,False,0.03240799999999977,0.019910000000000094,0.001990999999999854,0.05176600000000009,0.017919000000000018
T10_F314,10,314,655,82.9,314,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6211920000000001,1.4295380000000002,0.8083460000000001,1.025365,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9458333333333333,0.44566666666666666,0.9916317991631799,0.8415841584158416,0.9659090909090909,0.031855999999999995,0.30661399999999994,0.05574800000000002,0.02588299999999988,0.05574800000000002,0.015927999999999942,0.04579300000000003,0.040815500000000005,False,0.020461999999999758,0.05574800000000002,0.02588299999999988,0.05574800000000002,0.015927999999999942
T10_F315,10,315,656,83.1,315,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.573408,1.3578620000000001,0.7844540000000001,0.965635,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9354166666666667,0.4348856209150327,0.9246861924686193,1.0,0.875,0.003982000000000041,0.29466799999999993,0.1592800000000001,0.05973000000000006,0.1592800000000001,0.05973000000000006,0.02787400000000001,0.053757000000000055,False,0.07340800000000003,0.1592800000000001,0.05973000000000006,0.1592800000000001,0.05973000000000006
T10_F316,10,316,657,83.3,316,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.605264,1.4215740000000001,0.8163100000000001,1.013419,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9604166666666667,0.4815,0.9581589958158996,0.9801980198019802,0.9204545454545454,0.0,0.27874,0.11547799999999997,0.02986500000000003,0.11547799999999997,0.02986500000000003,0.04778399999999994,0.037829,False,0.02842599999999984,0.11547799999999997,0.02986500000000003,0.11547799999999997,0.02986500000000003
T10_F317,10,317,658,83.5,317,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5455340000000001,1.425556,0.880022,0.9855450000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9229166666666667,0.520875,0.9623430962343096,0.8415841584158416,0.9886363636363636,0.007964000000000082,0.17919000000000018,0.19909999999999994,0.0995499999999998,0.19909999999999994,0.0995499999999998,0.1473339999999999,0.07764899999999997,False,0.02444399999999991,0.19909999999999994,0.0995499999999998,0.19909999999999994,0.0995499999999998
T10_F318,10,318,659,83.7,318,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.788436,1.437502,0.649066,1.112969,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9895833333333334,0.606875,1.0,1.0,0.9431818181818182,0.800382,0.151316,0.023892000000000024,0.015927999999999942,0.07964000000000004,0.017919000000000018,0.16923500000000002,0.10651849999999996,False,0.012497999999999898,0.023892000000000024,0.015927999999999942,0.07964000000000004,0.017919000000000018
T10_F319,10,319,660,83.9,319,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.649066,1.4056460000000002,0.7565800000000001,1.0273560000000002,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9958333333333333,0.5783333333333334,1.0,0.9900990099009901,0.9886363636363636,0.366344,0.28670399999999985,0.11946000000000012,0.07963999999999993,0.12344200000000016,0.08163099999999979,0.06968500000000011,0.05475249999999987,False,0.04435399999999978,0.11946000000000012,0.07963999999999993,0.12344200000000016,0.08163099999999979
T10_F320,10,320,661,84.1,320,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.688886,1.41361,0.724724,1.051248,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.88125,0.5011846405228758,0.9456066945606695,0.6732673267326733,0.9772727272727273,0.13538799999999995,0.25086600000000003,0.09556799999999999,0.04778399999999983,0.09158600000000006,0.04778399999999983,0.059730000000000005,0.03384699999999985,False,0.03638999999999992,0.09556799999999999,0.04778399999999983,0.09158600000000006,0.04778399999999983
T10_F321,10,321,662,84.3,321,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6012820000000001,1.41361,0.8123279999999999,1.007446,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.8875,0.447125,0.9665271966527197,0.8217821782178217,0.7954545454545454,0.04778400000000005,0.2707760000000001,0.10353199999999985,0.023892000000000024,0.10353199999999985,0.015927999999999942,0.06769399999999987,0.04778399999999994,False,0.03638999999999992,0.10353199999999985,0.023892000000000024,0.10353199999999985,0.015927999999999942
T10_F322,10,322,663,84.5,322,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6769400000000001,1.4414840000000002,0.7645440000000001,1.059212,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,1.0,0.5195833333333333,1.0,1.0,1.0,inf,inf,0.011946000000000012,0.00796399999999986,0.015927999999999942,0.005973000000000006,0.04778399999999994,0.07565799999999995,False,0.008515999999999746,0.011946000000000012,0.00796399999999986,0.015927999999999942,0.005973000000000006
T10_F323,10,323,664,84.7,323,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.553498,1.3658260000000002,0.8123280000000002,0.9596620000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9729166666666667,0.48420833333333335,0.9665271966527197,0.9702970297029703,1.0,0.0,0.7924180000000002,0.23095600000000016,0.17520799999999992,0.29466800000000015,0.17520799999999992,0.04380200000000001,0.053756999999999944,False,0.053498000000000046,0.23095600000000016,0.17520799999999992,0.29466800000000015,0.17520799999999992
T10_F324,10,324,665,84.9,324,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.581372,1.3538800000000002,0.7725080000000002,0.9676260000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.99375,0.5860294117647059,1.0,1.0,0.9886363636363636,0.09556799999999999,0.4858039999999999,0.06371199999999988,0.031855999999999884,0.0557479999999998,0.031855999999999884,0.04181100000000004,0.01692349999999998,False,0.081372,0.06371199999999988,0.031855999999999884,0.0557479999999998,0.031855999999999884
T10_F325,10,325,666,85.1,325,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.629156,1.3578620000000001,0.7287060000000001,0.9935090000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.925,0.5227916666666667,1.0,0.7128712871287128,0.9659090909090909,0.314578,0.342452,0.027873999999999954,0.013936999999999977,0.03981999999999997,0.015928000000000053,0.08362200000000003,0.017919000000000018,False,0.09213799999999983,0.027873999999999954,0.013936999999999977,0.03981999999999997,0.015928000000000053
T10_F326,10,326,667,85.3,326,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5574800000000001,1.409628,0.852148,0.983554,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.91875,0.514,0.9539748953974896,0.9504950495049505,0.8636363636363636,0.0,0.24290199999999995,0.019909999999999983,0.013936999999999977,0.023891999999999913,0.013936999999999977,0.09158600000000006,0.015927999999999998,False,0.04037199999999985,0.019909999999999983,0.013936999999999977,0.023891999999999913,0.013936999999999977
T10_F327,10,327,668,85.5,327,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.505714,1.4175920000000002,0.9118780000000002,0.9616530000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.95,0.610625,0.9539748953974896,0.9702970297029703,0.9886363636363636,0.0,0.390236,0.07565800000000023,0.013937000000000088,0.07565800000000023,0.015928000000000053,0.09158600000000017,0.031855999999999995,False,0.005713999999999997,0.07565800000000023,0.013937000000000088,0.07565800000000023,0.015928000000000053
T10_F328,10,328,669,85.7,328,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6092460000000001,1.397682,0.788436,1.0034640000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9291666666666667,0.5160416666666666,0.9916317991631799,0.8613861386138614,0.7954545454545454,0.015928000000000053,0.17520800000000003,0.10353200000000018,0.023892000000000024,0.10353200000000018,0.027874000000000176,0.09556800000000004,0.04380200000000001,False,0.052317999999999865,0.10353200000000018,0.023892000000000024,0.10353200000000018,0.027874000000000176
T10_F329,10,329,670,85.9,329,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.688886,1.409628,0.7207420000000001,1.049257,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9854166666666667,0.6103349673202615,1.0,0.9306930693069307,1.0,0.37828999999999996,1.099032,0.06769399999999992,0.03384699999999996,0.06769399999999992,0.07764900000000008,0.10353199999999996,0.06371199999999999,False,0.04037199999999985,0.06769399999999992,0.03384699999999996,0.06769399999999992,0.07764900000000008
T10_F330,10,330,671,86.1,330,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.53757,1.397682,0.8601120000000001,0.9676260000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9229166666666667,0.50025,0.9665271966527197,0.8316831683168316,1.0,0.0,0.8601120000000001,0.07964000000000016,0.06769399999999992,0.07964000000000016,0.06769399999999992,0.15928000000000003,0.07964000000000004,False,0.03756999999999999,0.07964000000000016,0.06769399999999992,0.07964000000000016,0.06769399999999992
T10_F331,10,331,672,86.3,331,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.704814,1.385736,0.680922,1.0452750000000002,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9875,0.5410416666666666,0.99581589958159,0.9504950495049505,1.0,0.19910000000000005,0.8800220000000001,0.05574799999999991,0.013936999999999866,0.04778400000000005,0.017919000000000018,0.16525300000000004,0.05674350000000006,False,0.06426399999999988,0.05574799999999991,0.013936999999999866,0.04778400000000005,0.017919000000000018
T10_F332,10,332,673,86.5,332,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.593318,1.425556,0.832238,1.0094370000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9333333333333333,0.5313333333333333,0.9832635983263598,0.8613861386138614,0.9545454545454546,0.05972999999999995,0.38227200000000017,0.035837999999999925,0.017919000000000018,0.035837999999999925,0.019910000000000094,0.085613,0.02090550000000002,False,0.02444399999999991,0.035837999999999925,0.017919000000000018,0.035837999999999925,0.019910000000000094
T10_F333,10,333,674,86.7,333,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5973,1.409628,0.812328,1.0034640000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9145833333333333,0.5602532679738562,0.9330543933054394,0.8118811881188119,0.9431818181818182,0.003982000000000041,0.27874,0.11149599999999993,0.035838000000000036,0.11149599999999993,0.035838000000000036,0.037828999999999946,0.03285150000000003,False,0.04037199999999985,0.11149599999999993,0.035838000000000036,0.11149599999999993,0.035838000000000036
T10_F334,10,334,675,86.9,334,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.509696,1.377772,0.868076,0.9437340000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9875,0.5187916666666667,1.0,0.9504950495049505,0.9886363636363636,0.075658,0.1911360000000002,0.11946000000000001,0.1015410000000001,0.11946000000000001,0.0955680000000001,0.06769399999999998,0.04579300000000003,False,0.009696000000000038,0.11946000000000001,0.1015410000000001,0.11946000000000001,0.0955680000000001
T10_F335,10,335,676,87.1,335,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.449448,0.947716,0.9755900000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9395833333333333,0.48970833333333336,0.9790794979079498,0.900990099009901,0.9545454545454546,0.0,0.18715400000000004,0.22299199999999986,0.06769400000000003,0.2588299999999999,0.08561300000000005,0.05773900000000004,0.0189145,True,0.0005519999999998859,0.22299199999999986,0.06769400000000003,0.2588299999999999,0.08561300000000005
T10_F336,10,336,677,87.3,336,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5256240000000001,1.437502,0.911878,0.9815630000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9833333333333333,0.593375,1.0,0.9900990099009901,0.9204545454545454,0.42607400000000006,0.23095600000000016,0.031855999999999884,0.015927999999999942,0.3583799999999999,0.19113600000000008,0.0258830000000001,0.008959500000000009,False,0.012497999999999898,0.031855999999999884,0.015927999999999942,0.3583799999999999,0.19113600000000008
T10_F337,10,337,678,87.5,337,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.505714,1.4335200000000001,0.9278060000000001,0.9696170000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9958333333333333,0.5820833333333333,1.0,0.9900990099009901,0.9886363636363636,0.266794,0.2827219999999999,0.00796399999999986,0.001990999999999965,0.035838000000000036,0.02190099999999995,0.11547800000000014,0.06172099999999997,False,0.005713999999999997,0.00796399999999986,0.001990999999999965,0.035838000000000036,0.02190099999999995
T10_F338,10,338,679,87.7,338,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.724724,1.437502,0.712778,1.081113,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9791666666666666,0.635375816993464,1.0,0.900990099009901,1.0,0.521642,1.23442,0.023891999999999913,0.015928000000000164,0.07167599999999996,0.009954999999999936,0.20905500000000005,0.11249149999999991,False,0.012497999999999898,0.023891999999999913,0.015928000000000164,0.07167599999999996,0.009954999999999936
T10_F339,10,339,680,87.9,339,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.509696,1.425556,0.91586,0.9676260000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9604166666666667,0.5721666666666667,1.0,0.9306930693069307,0.9431818181818182,0.11547800000000003,0.290686,0.015927999999999942,0.003982000000000041,0.1194599999999999,0.05574799999999991,0.18118099999999998,0.10850949999999993,False,0.009696000000000038,0.015927999999999942,0.003982000000000041,0.1194599999999999,0.05574799999999991
T10_F340,10,340,681,88.1,340,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.692868,1.449448,0.75658,1.071158,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9791666666666666,0.53525,1.0,1.0,0.9772727272727273,1.150798,0.39421799999999996,0.21104599999999984,0.06570300000000007,0.21502799999999989,0.0438019999999999,0.08163100000000001,0.05276150000000002,False,0.0005519999999998859,0.21104599999999984,0.06570300000000007,0.21502799999999989,0.0438019999999999
T10_F341,10,341,682,88.3,341,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.688886,1.449448,0.7605620000000001,1.069167,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.8791666666666667,0.4807916666666667,0.9037656903765691,0.8613861386138614,0.8068181818181818,0.06371199999999999,0.22299200000000008,0.14335199999999992,0.07167600000000007,0.28670400000000007,0.06769400000000014,0.015927999999999998,0.001990999999999965,False,0.0005519999999998859,0.14335199999999992,0.07167600000000007,0.28670400000000007,0.06769400000000014
T10_F342,10,342,683,88.5,342,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.700832,1.4335200000000001,0.7326880000000001,1.0671760000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.91875,0.4625,0.9874476987447699,0.801980198019802,0.8181818181818182,0.04380200000000001,0.33050599999999997,0.023891999999999913,0.005973000000000006,0.023891999999999913,0.013937000000000088,0.10751399999999994,0.053756999999999944,False,0.016479999999999828,0.023891999999999913,0.005973000000000006,0.023891999999999913,0.013937000000000088
T10_F343,10,343,684,88.7,343,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.4215740000000001,0.919842,0.9616530000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9479166666666666,0.5217083333333333,0.99581589958159,0.9900990099009901,0.8068181818181818,0.0,0.17520800000000003,0.20706399999999991,0.075658,0.23493799999999987,0.075658,0.12145099999999992,0.0726715,False,0.0017320000000000668,0.20706399999999991,0.075658,0.23493799999999987,0.075658
T10_F344,10,344,685,88.9,344,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.569426,1.4335200000000001,0.8640940000000001,1.001473,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.91875,0.5118333333333334,0.9874476987447699,0.7128712871287128,1.0,0.0,0.42607400000000006,0.04380200000000001,0.02588299999999999,0.03982000000000008,0.023892000000000024,0.14335200000000003,0.04778400000000005,False,0.016479999999999828,0.04380200000000001,0.02588299999999999,0.03982000000000008,0.023892000000000024
T10_F345,10,345,686,89.1,345,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.7406520000000001,1.37379,0.633138,1.0572210000000002,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.96875,0.47929166666666667,1.0,0.9900990099009901,0.9545454545454546,0.24290200000000006,0.32652400000000004,0.09955000000000003,0.007964000000000082,0.09955000000000003,0.031856000000000106,0.19312700000000005,0.058734500000000134,False,0.07620999999999989,0.09955000000000003,0.007964000000000082,0.09955000000000003,0.031856000000000106
T10_F346,10,346,687,89.3,346,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6012820000000001,1.389718,0.7884359999999999,0.9955,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.95625,0.4455882352941177,1.0,0.9801980198019802,0.875,0.14335200000000003,0.2349380000000001,0.21900999999999982,0.13937,0.2707759999999999,0.19511800000000012,0.1413609999999999,0.08660850000000009,False,0.06028199999999995,0.21900999999999982,0.13937,0.2707759999999999,0.19511800000000012
T10_F347,10,347,688,89.5,347,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.77649,1.437502,0.661012,1.106996,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.96875,0.5834583333333333,1.0,0.8811881188118812,0.9772727272727273,0.342452,0.302632,0.26281200000000016,0.12742399999999976,0.26281200000000016,0.12742399999999998,0.11149599999999987,0.09755900000000006,False,0.012497999999999898,0.26281200000000016,0.12742399999999976,0.26281200000000016,0.12742399999999998
