track_id,sample_id,raw_frame_index,iso1300_mm,iso1400_mm,iso1500_mm,iso1600_mm,iso1800_mm,iso1300_mm_roll,iso1400_mm_roll,iso1500_mm_roll,iso1600_mm_roll,iso1800_mm_roll
14,T14_F379,764,0.882,0.798,0.728,0.7000000000000001,0.616,1.1746666666666665,0.8313333333333333,0.7633333333333334,0.7160000000000001,0.6340000000000001
14,T14_F380,765,0.882,0.812,0.742,0.7000000000000001,0.616,1.174,0.8319999999999999,0.7640000000000002,0.7166666666666668,0.634
14,T14_F381,766,0.868,0.798,0.728,0.686,0.602,1.1766666666666667,0.834,0.7660000000000001,0.7180000000000002,0.6346666666666668
14,T14_F382,767,3.7800000000000002,0.9380000000000001,0.854,0.798,0.686,1.178666666666667,0.8359999999999997,0.768,0.7200000000000001,0.6353333333333333
14,T14_F383,768,0.8260000000000001,0.742,0.686,0.644,0.56,1.1766666666666667,0.8346666666666666,0.7660000000000001,0.7186666666666667,0.6340000000000001
14,T14_F384,769,3.71,0.882,0.8260000000000001,0.77,0.672,1.1753333333333333,0.8333333333333334,0.764,0.716,0.6313333333333333
14,T14_F385,770,0.98,0.882,0.812,0.756,0.672,1.1706666666666665,0.8280000000000001,0.7593333333333334,0.7120000000000001,0.6273333333333333
14,T14_F386,771,0.9380000000000001,0.854,0.784,0.728,0.644,1.3013333333333332,0.8293333333333334,0.7613333333333333,0.7126666666666666,0.6286666666666666
14,T14_F387,772,0.868,0.77,0.714,0.672,0.602,1.306,0.834,0.7653333333333334,0.7153333333333333,0.6326666666666667
14,T14_F388,773,0.882,0.812,0.742,0.714,0.616,1.3093333333333335,0.838,0.7700000000000001,0.7186666666666666,0.6346666666666666
14,T14_F389,774,0.798,0.742,0.686,0.644,0.56,1.3106666666666669,0.8400000000000001,0.772,0.72,0.636
14,T14_F390,775,0.9520000000000001,0.882,0.8260000000000001,0.756,0.672,1.3321,0.8421,0.7742,0.721,0.6370000000000001
14,T14_F391,776,0.98,0.896,0.8260000000000001,0.756,0.672,1.3557894736842107,0.8436842105263158,0.7758947368421053,0.7221052631578948,0.6381052631578947
14,T14_F392,777,0.9380000000000001,0.868,0.798,0.742,0.658,1.3828888888888888,0.8462222222222223,0.7785555555555557,0.7241111111111111,0.6401111111111111
14,T14_F393,778,0.9380000000000001,0.854,0.784,0.728,0.658,1.2418823529411767,0.8408235294117646,0.7741176470588237,0.7197647058823529,0.6374117647058823
14,T14_F394,779,0.924,0.84,0.756,0.7000000000000001,0.616,1.267875,0.847,0.779625,0.7244999999999999,0.64225
14,T14_F395,780,0.84,0.77,0.7000000000000001,0.658,0.588,1.1050666666666666,0.8446666666666667,0.7765333333333334,0.7214666666666667,0.6402666666666667
14,T14_F396,781,3.696,0.896,0.8260000000000001,0.756,0.672,1.1139999999999999,0.842,0.774,0.7190000000000001,0.638
14,T14_F397,782,0.966,0.882,0.798,0.742,0.672,1.1275384615384616,0.8410769230769232,0.7732307692307692,0.7183076923076922,0.6375384615384616
14,T14_F398,783,0.9520000000000001,0.868,0.812,0.742,0.658,1.1491666666666667,0.847,0.7781666666666668,0.7221666666666667,0.6405000000000001
14,T14_F399,784,0.924,0.854,0.784,0.728,0.644,1.1734545454545453,0.850181818181818,0.7814545454545455,0.722909090909091,0.6427272727272727
