reviewer_id,review_session_id,review_round,review_order,sample_id,track_id,segment_frame_index,raw_thermal_frame,x_actual_mm,human_measurability,manual_y_left_mm,manual_y_right_mm,manual_width_mm,human_confidence,preferred_leveling_method,preferred_boundary_candidate,review_profile_method,review_aggregation_half_width_mm,manual_boundary_initialization,reviewer_inspection_confirmed,primary_unmeasurable_reason,review_notes,height_valid_fraction,zero_valid_profile,automatic_label_status,automatic_label_confidence,review_timestamp,app_version,source_data_version,pilot_selection_version,diagnostic_role,source_file,existing_label_status,existing_label_confidence,method_disagreement_mm,neighbor_continuity_error_mm,selection_categories,selection_seed,selection_source,automatic_acceptance_category,positive_control_status,expected_review_role,notes,thermal_x_center_mm,height_x_start_mm,height_x_end_mm,height_x_start_index,height_x_end_index,aggregation_half_width_mm,y_left_mm,y_right_mm,width_mm,centerline_mm,local_height_mm,left_boundary_confidence,right_boundary_confidence,width_confidence,leveling_method_id,boundary_method_id,parameter_set_id,label_status,exclusion_reason,base_support_confidence,aggregation_sensitivity_mm,method_sensitivity_mm,pilot_review_order,pilot_sample_id,pilot_track_id,pilot_segment_frame_index,pilot_raw_thermal_frame,pilot_x_actual_mm,pilot_height_valid_fraction,pilot_existing_label_status,pilot_existing_label_confidence,pilot_method_disagreement_mm,pilot_neighbor_continuity_error_mm,pilot_selection_categories,pilot_selection_seed,pilot_selection_source,pilot_automatic_acceptance_category,pilot_positive_control_status,pilot_zero_valid_profile,pilot_expected_review_role,pilot_pilot_selection_version,pilot_notes,manual_reviewer_id,manual_review_session_id,manual_review_round,manual_review_order,manual_sample_id,manual_track_id,manual_segment_frame_index,manual_raw_thermal_frame,manual_x_actual_mm,manual_human_measurability,manual_manual_y_left_mm,manual_manual_y_right_mm,manual_manual_width_mm,manual_human_confidence,manual_preferred_leveling_method,manual_preferred_boundary_candidate,manual_review_profile_method,manual_review_aggregation_half_width_mm,manual_manual_boundary_initialization,manual_reviewer_inspection_confirmed,manual_primary_unmeasurable_reason,manual_review_notes,manual_height_valid_fraction,manual_zero_valid_profile,manual_automatic_label_status,manual_automatic_label_confidence,manual_review_timestamp,manual_app_version,manual_source_data_version,manual_pilot_selection_version,method_id,left_boundary_absolute_error_mm,right_boundary_absolute_error_mm,width_absolute_error_mm,signed_width_error_mm,height_valid_fraction_category,manually_reviewable_samples,evaluable_predictions,coverage,left_boundary_mae_mm,right_boundary_mae_mm,boundary_mae_mm,width_mae_mm,median_width_absolute_error_mm,p90_width_absolute_error_mm,true_measurable_count,automatically_accepted_count,accepted_precision,measurable_recall,false_acceptance_unmeasurable,confidence_error_correlation,repeated_apparent_cap_flag,near_one_pixel_width_count
,,,,,21,,,,,,,,,,,,,,,,,0.452604166667,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,28.7,28.678398,28.7222,1997.0,2009.0,0.025,,,,,0.00330939306878,0.0,0.0,0.0,local_side_linear_v1,smoothed_threshold,threshold_5um_agg_0.025_v1,unmeasurable,boundary_not_measurable,0.0,,0.152481017403,33.0,T21_F043,21.0,43.0,372.0,28.7,0.48891666666664,candidate_ok,0.385203,0.1480125050068551,0.0786445,candidate_ok_positive_control,20260724.0,official_manifest_and_all_candidates,accepted_candidate_available,candidate_ok_positive_control,False,positive_control,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,33.0,T21_F043,21.0,43.0,372.0,28.7,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,missing_both_boundaries,,0.48891666666664,False,candidate_ok,0.385203,2026-07-24T15:28:49.698891+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|smoothed_threshold|threshold_5um_agg_0.025_v1|agg=0.025,,,,,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.452604166667,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.055748,,,,,,,,28.7,28.678398,28.7222,1997.0,2009.0,0.025,0.613228,1.421574,0.808346,1.017401,0.00330939306878,0.038197,0.038197,0.038197,local_side_linear_v1,gradient_edges,threshold_5um_agg_0.025_v1,low_confidence,,0.452604,0.115237456367,0.152481017403,33.0,T21_F043,21.0,43.0,372.0,28.7,0.48891666666664,candidate_ok,0.385203,0.1480125050068551,0.0786445,candidate_ok_positive_control,20260724.0,official_manifest_and_all_candidates,accepted_candidate_available,candidate_ok_positive_control,False,positive_control,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,33.0,T21_F043,21.0,43.0,372.0,28.7,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,missing_both_boundaries,,0.48891666666664,False,candidate_ok,0.385203,2026-07-24T15:28:49.698891+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|gradient_edges|threshold_5um_agg_0.025_v1|agg=0.025,,,,,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.452604166667,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,28.7,28.678398,28.7222,1997.0,2009.0,0.025,,,,,0.00330939306878,0.0,0.0,0.0,local_side_linear_v1,threshold_largest_component,threshold_5um_agg_0.025_v1,unmeasurable,boundary_not_measurable,0.0,,0.152481017403,33.0,T21_F043,21.0,43.0,372.0,28.7,0.48891666666664,candidate_ok,0.385203,0.1480125050068551,0.0786445,candidate_ok_positive_control,20260724.0,official_manifest_and_all_candidates,accepted_candidate_available,candidate_ok_positive_control,False,positive_control,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,33.0,T21_F043,21.0,43.0,372.0,28.7,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,missing_both_boundaries,,0.48891666666664,False,candidate_ok,0.385203,2026-07-24T15:28:49.698891+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|threshold_largest_component|threshold_5um_agg_0.025_v1|agg=0.025,,,,,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.412152777778,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,41.3,41.277446,41.321248,5161.0,5173.0,0.025,,,,,0.00410085357726,0.0,0.0,0.0,local_side_linear_v1,fixed_height,threshold_5um_agg_0.025_v1,unmeasurable,boundary_not_measurable,0.0,0.300641,0.0,34.0,T21_F106,21.0,106.0,435.0,41.3,0.40375,low_confidence,0.087423,0.2770532564564723,0.151316,spatial_25pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,34.0,T21_F106,21.0,106.0,435.0,41.3,measurable,0.83,1.36,0.5300000000000001,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.40375,False,low_confidence,0.087423,2026-07-24T15:29:43.319229+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|fixed_height|threshold_5um_agg_0.025_v1|agg=0.025,,,,,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.412152777778,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,41.3,41.277446,41.321248,5161.0,5173.0,0.025,,,,,0.00399147346616,0.0,0.0,0.0,local_side_linear_v1,smoothed_threshold,threshold_5um_agg_0.025_v1,unmeasurable,boundary_not_measurable,0.0,0.007964,0.0,34.0,T21_F106,21.0,106.0,435.0,41.3,0.40375,low_confidence,0.087423,0.2770532564564723,0.151316,spatial_25pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,34.0,T21_F106,21.0,106.0,435.0,41.3,measurable,0.83,1.36,0.5300000000000001,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.40375,False,low_confidence,0.087423,2026-07-24T15:29:43.319229+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|smoothed_threshold|threshold_5um_agg_0.025_v1|agg=0.025,,,,,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.412152777778,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.121451,,,,,,,,41.3,41.277446,41.321248,5161.0,5173.0,0.025,0.844184,1.337952,0.493768,1.091068,0.00399147346616,0.0860252,0.0860252,0.0860252,local_side_linear_v1,gradient_edges,threshold_5um_agg_0.025_v1,low_confidence,,0.412153,0.0352243857718,0.0,34.0,T21_F106,21.0,106.0,435.0,41.3,0.40375,low_confidence,0.087423,0.2770532564564723,0.151316,spatial_25pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,34.0,T21_F106,21.0,106.0,435.0,41.3,measurable,0.83,1.36,0.5300000000000001,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.40375,False,low_confidence,0.087423,2026-07-24T15:29:43.319229+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|gradient_edges|threshold_5um_agg_0.025_v1|agg=0.025,0.014184,0.022048,0.0362320000000001,-0.0362320000000001,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.412152777778,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,41.3,41.277446,41.321248,5161.0,5173.0,0.025,,,,,0.00399147346616,0.0,0.0,0.0,local_side_linear_v1,threshold_largest_component,threshold_5um_agg_0.025_v1,unmeasurable,boundary_not_measurable,0.0,0.007964,0.0,34.0,T21_F106,21.0,106.0,435.0,41.3,0.40375,low_confidence,0.087423,0.2770532564564723,0.151316,spatial_25pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,34.0,T21_F106,21.0,106.0,435.0,41.3,measurable,0.83,1.36,0.5300000000000001,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.40375,False,low_confidence,0.087423,2026-07-24T15:29:43.319229+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|threshold_largest_component|threshold_5um_agg_0.025_v1|agg=0.025,,,,,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.0328125,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.549516,,,,,,,,60.7,60.67775,60.721552,10033.0,10045.0,0.025,0.57739,1.41361,0.83622,0.9955,0.0143661005422,3.19973e-06,3.19973e-06,3.19973e-06,local_side_linear_v1,fixed_height,threshold_5um_agg_0.025_v1,low_confidence,,0.0021875,0.0418057324724,0.122846026609,35.0,T21_F203,21.0,203.0,532.0,60.7,0.41608333333336,low_confidence,0.173419,0.1567126337177382,0.0726715,spatial_50pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,35.0,T21_F203,21.0,203.0,532.0,60.7,measurable,0.52,1.29,0.77,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.41608333333336,False,low_confidence,0.173419,2026-07-24T15:30:45.206381+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|fixed_height|threshold_5um_agg_0.025_v1|agg=0.025,0.0573899999999999,0.12361,0.0662199999999999,0.0662199999999999,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.0328125,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.692868,,,,,,,,60.7,60.67775,60.721552,10033.0,10045.0,0.025,0.573408,1.417592,0.844184,0.9955,0.0140742994845,5.77745e-07,5.77745e-07,5.77745e-07,local_side_linear_v1,smoothed_threshold,threshold_5um_agg_0.025_v1,low_confidence,,0.00820313,0.201798324224,0.122846026609,35.0,T21_F203,21.0,203.0,532.0,60.7,0.41608333333336,low_confidence,0.173419,0.1567126337177382,0.0726715,spatial_50pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,35.0,T21_F203,21.0,203.0,532.0,60.7,measurable,0.52,1.29,0.77,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.41608333333336,False,low_confidence,0.173419,2026-07-24T15:30:45.206381+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|smoothed_threshold|threshold_5um_agg_0.025_v1|agg=0.025,0.053408,0.1275919999999999,0.074184,0.074184,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.0328125,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.063712,,,,,,,,60.7,60.67775,60.721552,10033.0,10045.0,0.025,0.501732,1.270258,0.768526,0.885995,0.0140742994845,0.00784905,0.00784905,0.00784905,local_side_linear_v1,gradient_edges,threshold_5um_agg_0.025_v1,low_confidence,,0.0328125,0.0179067056589,0.122846026609,35.0,T21_F203,21.0,203.0,532.0,60.7,0.41608333333336,low_confidence,0.173419,0.1567126337177382,0.0726715,spatial_50pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,35.0,T21_F203,21.0,203.0,532.0,60.7,measurable,0.52,1.29,0.77,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.41608333333336,False,low_confidence,0.173419,2026-07-24T15:30:45.206381+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|gradient_edges|threshold_5um_agg_0.025_v1|agg=0.025,0.018268,0.0197419999999999,0.0014739999999999,-0.0014739999999999,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.0328125,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.346434,,,,,,,,60.7,60.67775,60.721552,10033.0,10045.0,0.025,0.77649,1.27424,0.49775,1.025365,0.0140742994845,2.8755e-05,2.8755e-05,2.8755e-05,local_side_linear_v1,threshold_largest_component,threshold_5um_agg_0.025_v1,low_confidence,,0.00820313,0.15748909284,0.122846026609,35.0,T21_F203,21.0,203.0,532.0,60.7,0.41608333333336,low_confidence,0.173419,0.1567126337177382,0.0726715,spatial_50pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,35.0,T21_F203,21.0,203.0,532.0,60.7,measurable,0.52,1.29,0.77,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.41608333333336,False,low_confidence,0.173419,2026-07-24T15:30:45.206381+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|threshold_largest_component|threshold_5um_agg_0.025_v1|agg=0.025,0.25649,0.0157599999999999,0.27225,-0.27225,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.804647435897,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,72.7,72.675516,72.7233,13046.0,13059.0,0.025,,,,,0.0033345001284,0.0,0.0,0.0,local_side_linear_v1,fixed_height,threshold_5um_agg_0.025_v1,unmeasurable,boundary_not_measurable,0.0,,0.0638225152609,36.0,T21_F263,21.0,263.0,592.0,72.7,0.77024999999984,unmeasurable,0.29871,0.098166597735686,0.0706805,high_height_valid_fraction,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,missingness_failure,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,36.0,T21_F263,21.0,263.0,592.0,72.7,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,profile_not_track_like,,0.77024999999984,False,unmeasurable,0.29871,2026-07-24T15:32:08.531517+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|fixed_height|threshold_5um_agg_0.025_v1|agg=0.025,,,,,medium,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.804647435897,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,72.7,72.675516,72.7233,13046.0,13059.0,0.025,,,,,0.00319262733683,0.0,0.0,0.0,local_side_linear_v1,smoothed_threshold,threshold_5um_agg_0.025_v1,unmeasurable,boundary_not_measurable,0.0,,0.0638225152609,36.0,T21_F263,21.0,263.0,592.0,72.7,0.77024999999984,unmeasurable,0.29871,0.098166597735686,0.0706805,high_height_valid_fraction,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,missingness_failure,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,36.0,T21_F263,21.0,263.0,592.0,72.7,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,profile_not_track_like,,0.77024999999984,False,unmeasurable,0.29871,2026-07-24T15:32:08.531517+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|smoothed_threshold|threshold_5um_agg_0.025_v1|agg=0.025,,,,,medium,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.804647435897,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.065703,,,,,,,,72.7,72.675516,72.7233,13046.0,13059.0,0.025,0.509696,1.397682,0.887986,0.953689,0.00319262733683,0.131976,0.131976,0.131976,local_side_linear_v1,gradient_edges,threshold_5um_agg_0.025_v1,low_confidence,,0.804647,0.0831644775415,0.0638225152609,36.0,T21_F263,21.0,263.0,592.0,72.7,0.77024999999984,unmeasurable,0.29871,0.098166597735686,0.0706805,high_height_valid_fraction,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,missingness_failure,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,36.0,T21_F263,21.0,263.0,592.0,72.7,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,profile_not_track_like,,0.77024999999984,False,unmeasurable,0.29871,2026-07-24T15:32:08.531517+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|gradient_edges|threshold_5um_agg_0.025_v1|agg=0.025,,,,,medium,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.804647435897,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,,,,,,,,,72.7,72.675516,72.7233,13046.0,13059.0,0.025,,,,,0.00319262733683,0.0,0.0,0.0,local_side_linear_v1,threshold_largest_component,threshold_5um_agg_0.025_v1,unmeasurable,boundary_not_measurable,0.0,,0.0638225152609,36.0,T21_F263,21.0,263.0,592.0,72.7,0.77024999999984,unmeasurable,0.29871,0.098166597735686,0.0706805,high_height_valid_fraction,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,missingness_failure,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,36.0,T21_F263,21.0,263.0,592.0,72.7,unmeasurable,,,,medium,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,profile_not_track_like,,0.77024999999984,False,unmeasurable,0.29871,2026-07-24T15:32:08.531517+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|threshold_largest_component|threshold_5um_agg_0.025_v1|agg=0.025,,,,,medium,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.307211538462,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.820292,,,,,,,,80.3,80.277154,80.324938,14955.0,14968.0,0.025,0.541552,1.445466,0.903914,0.993509,0.0076168011874,2.54383e-06,2.54383e-06,2.54383e-06,local_side_linear_v1,fixed_height,threshold_5um_agg_0.025_v1,low_confidence,,0.0384014,0.0197768212478,0.244297854518,37.0,T21_F301,21.0,301.0,630.0,80.3,0.4158333333334,low_confidence,0.0663278,0.272079529320583,0.1443475,spatial_75pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,37.0,T21_F301,21.0,301.0,630.0,80.3,uncertain,0.51,1.2,0.69,low,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.4158333333334,False,low_confidence,0.0663278,2026-07-24T15:33:25.841720+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|fixed_height|threshold_5um_agg_0.025_v1|agg=0.025,0.031552,0.2454659999999999,0.213914,0.213914,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.307211538462,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.708796,,,,,,,,80.3,80.277154,80.324938,14955.0,14968.0,0.025,0.541552,1.385736,0.844184,0.963644,0.00725736143067,9.88873e-07,9.88873e-07,9.88873e-07,local_side_linear_v1,smoothed_threshold,threshold_5um_agg_0.025_v1,low_confidence,,0.102404,0.323842132738,0.244297854518,37.0,T21_F301,21.0,301.0,630.0,80.3,0.4158333333334,low_confidence,0.0663278,0.272079529320583,0.1443475,spatial_75pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,37.0,T21_F301,21.0,301.0,630.0,80.3,uncertain,0.51,1.2,0.69,low,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.4158333333334,False,low_confidence,0.0663278,2026-07-24T15:33:25.841720+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|smoothed_threshold|threshold_5um_agg_0.025_v1|agg=0.025,0.031552,0.1857360000000001,0.1541840000000001,0.1541840000000001,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.307211538462,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.037829,,,,,,,,80.3,80.277154,80.324938,14955.0,14968.0,0.025,0.525624,1.210528,0.684904,0.868076,0.00725736143067,0.0241465,0.0241465,0.0241465,local_side_linear_v1,gradient_edges,threshold_5um_agg_0.025_v1,low_confidence,,0.307212,0.0943621048562,0.244297854518,37.0,T21_F301,21.0,301.0,630.0,80.3,0.4158333333334,low_confidence,0.0663278,0.272079529320583,0.1443475,spatial_75pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,37.0,T21_F301,21.0,301.0,630.0,80.3,uncertain,0.51,1.2,0.69,low,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.4158333333334,False,low_confidence,0.0663278,2026-07-24T15:33:25.841720+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|gradient_edges|threshold_5um_agg_0.025_v1|agg=0.025,0.0156239999999999,0.010528,0.0050959999999999,-0.0050959999999999,low,,,,,,,,,,,,,,,,,
,,,,,21,,,,,,,,,,,,,,,,,0.307211538462,,,,,,,,post_hoc_historical_human_diagnostic,outputs/human_review/height_pilot_predictions_vs_manual.csv,,,,0.011946,,,,,,,,80.3,80.277154,80.324938,14955.0,14968.0,0.025,0.541552,0.688886,0.147334,0.615219,0.00725736143067,0.0254907,0.0254907,0.0254907,local_side_linear_v1,threshold_largest_component,threshold_5um_agg_0.025_v1,low_confidence,,0.102404,0.00496642657138,0.244297854518,37.0,T21_F301,21.0,301.0,630.0,80.3,0.4158333333334,low_confidence,0.0663278,0.272079529320583,0.1443475,spatial_75pct,20260724.0,official_manifest_and_all_candidates,not_accepted,not_positive_control,False,likely_measurable,height_pilot_v2,Balanced calibration/failure pilot; automatic status is reference only.,Chen,6e1da4c8-0f57-4368-a7b9-95d76a02da17,pilot_1,37.0,T21_F301,21.0,301.0,630.0,80.3,uncertain,0.51,1.2,0.69,low,none_or_unclear,none,local_side_linear_v1,0.05,manual_entry,True,,,0.4158333333334,False,low_confidence,0.0663278,2026-07-24T15:33:25.841720+00:00,height-review-app-v2,official-height-mapping-and-candidates-v1,height_pilot_v2,local_side_linear_v1|threshold_largest_component|threshold_5um_agg_0.025_v1|agg=0.025,0.031552,0.511114,0.542666,-0.542666,low,,,,,,,,,,,,,,,,,
